Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2012-08-06 00:00:00, 41.7, 29.2, , , 34.1, 15.3, 15.1
2012-08-07 00:00:00, 47.0, 27.1, , , 35.2, 14.8, 15.1
2012-08-08 00:00:00, 51.1, 15.8, , , 39.8, 15.8, 14.8
2012-08-09 00:00:00, 48.2, 29.9, , , 37.2, 15.4, 14.9
2012-08-10 00:00:00, 42.9, 30.8, , , 25.9, 15.8, 13.5
2012-08-11 00:00:00, 39.4, 29.5, , , 32.1, 13.5, 13.4
2012-08-12 00:00:00, 41.2, 29.5, , , 25.1, 12.7, 14.4
2012-08-13 00:00:00, 40.1, 29.9, , , 32.3, 13.4, 15.4
2012-08-14 00:00:00, 41.3, 29.9, , , 28.9, 13.2, 14.7
2012-08-15 00:00:00, 49.9, 32.2, , , 29.8, 13.1, 14.6
2012-08-16 00:00:00, 50.0, 33.3, , , 31.7, 13.5, 14.8
2012-08-17 00:00:00, 42.1, 34.7, , , 30.3, 12.1, 14.3
2012-08-18 00:00:00, 40.9, 34.1, , , 32.4, 12.8, 14.5
2012-08-19 00:00:00, 41.2, 36.2, , , 24.2, 14.9, 14.8
2012-08-20 00:00:00, 43.3, 37.6, , , 36.9, 13.8, 15.2
2012-08-21 00:00:00, 43.9, 39.2, , , 32.4, 13.7, 16.0
2012-08-22 00:00:00, 50.0, 37.8, , , 33.2, 14.2, 16.2
2012-08-23 00:00:00, 50.4, 38.8, , , 34.9, 14.6, 15.7
2012-08-24 00:00:00, 60.2, 35.5, , , 38.8, 14.2, 15.0
2012-08-25 00:00:00, 61.5, 36.6, , , 35.8, 13.8, 15.2
2012-08-26 00:00:00, 60.9, 38.8, , , 41.3, 14.1, 15.8
2012-08-27 00:00:00, 58.3, 38.4, , , 39.7, 15.0, 16.2
2012-08-28 00:00:00, 56.9, 40.8, , , 36.4, 14.1, 15.8
2012-08-29 00:00:00, 56.3, 38.0, , , 33.5, 15.2, 15.9
2012-08-30 00:00:00, 57.9, 37.8, , , 35.9, 15.1, 15.3
2012-08-31 00:00:00, 63.2, 35.6, , , 39.7, 14.4, 15.1
2012-09-01 00:00:00, 64.4, 36.2, , , 39.7, 14.2, 15.2
2012-09-02 00:00:00, 59.8, 38.3, , , 40.4, 15.1, 16.3
2012-09-03 00:00:00, 58.8, 37.2, , , 39.6, 15.0, 16.0
2012-09-04 00:00:00, 64.3, 39.1, , , 39.9, 15.1, 15.6
2012-09-05 00:00:00, 66.1, 37.2, , , 39.8, 13.8, 15.0
2012-09-06 00:00:00, 58.6, 36.7, , , 39.6, 13.6, 15.2
2012-09-07 00:00:00, 69.7, 36.7, , , 38.4, 15.1, 15.4
2012-09-08 00:00:00, 39.5, 35.2, , , 33.5, 14.7, 15.4
2012-09-09 00:00:00, 39.9, 36.2, , , 35.8, 14.8, 15.6
2012-09-10 00:00:00, 40.3, 32.8, , , 34.2, 14.6, 16.9
2012-09-11 00:00:00, 41.9, 36.3, , , 31.0, 14.7, 15.3
2012-09-12 00:00:00, 44.2, 32.4, , , 40.2, 14.6, 14.9
